has_csrf_token_in_form,has_csrf_token_in_header,has_samesite_cookie,has_origin_check,has_referer_check,http_method,is_state_changing,content_type,requires_auth,token_entropy,token_changes_per_request,response_sets_cookie,auth_mechanism,endpoint_sensitivity,is_vulnerable
0,0,None,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.4113,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.7465,1
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,3.6079,1,1,cookie,0.4927,0
0,0,absent,0,0,POST,1,text/plain,1,0.0,0,1,cookie,0.3352,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,none,0.3651,1
0,1,Strict,1,0,PUT,1,multipart/form-data,1,3.0384,1,1,none,0.3228,0
0,0,Strict,1,0,PUT,1,text/plain,1,4.1119,1,1,mixed,0.0566,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9009,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8059,1
1,0,Strict,0,0,DELETE,1,text/plain,1,5.4644,1,1,none,0.4004,0
1,1,Lax,0,0,DELETE,1,application/x-www-form-urlencoded,0,3.268,1,0,cookie,0.2435,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6943,1
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.445,1
1,0,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,5.498,1,1,cookie,0.0519,0
1,0,Strict,1,0,DELETE,0,multipart/form-data,0,3.8368,1,0,mixed,0.6457,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4147,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.9336,1
0,1,Lax,1,1,GET,0,multipart/form-data,1,4.0415,1,0,cookie,0.0308,0
1,1,Lax,0,1,POST,1,text/plain,1,5.2815,1,1,cookie,0.5539,0
1,0,Lax,0,0,POST,0,application/json,1,5.2133,1,1,none,0.1022,0
1,0,Strict,1,0,GET,0,application/x-www-form-urlencoded,1,4.8404,1,0,cookie,0.0064,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.8151,1
1,1,Strict,1,1,GET,1,multipart/form-data,1,5.4567,1,1,header_only,0.3205,0
1,1,Strict,1,0,POST,1,text/plain,1,5.0159,1,0,mixed,0.1225,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.7067,1
1,1,Strict,1,1,PUT,1,application/x-www-form-urlencoded,0,4.2774,1,0,mixed,0.682,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4757,1
1,1,Strict,1,1,DELETE,1,multipart/form-data,1,5.3418,1,0,none,0.6346,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5076,1
0,1,Lax,1,1,PATCH,1,application/x-www-form-urlencoded,1,3.4729,0,1,none,0.3711,0
